item_key,opus_bin,centrality,title,authors,year,item_type,source,has_pdf,doi,arxiv_id,opus_rationale,abstract,human_bin,human_note,new tags
4AXDVW7J,core,78,Ethical prompt engineering for AI-driven SE: evidence-informed interaction-time governance roadmap to 2030,Migliarini; Autili; Inverardi et al.,2026,journalArticle,acm,yes,10.1145/3801980,,"Evidence-informed governance roadmap for interaction-time controls (provenance, auditable checks, human oversight, escalation) across the SDLC including code review.","Background. As LLMs become a routine ÛÏinteraction layerÛ inside software engineering toolchains, teams increasingly rely on prompts, retrieval scope, and lightweight checks to steer behavior without access to model internals, while still needing accountability, reproducibility, and cost awareness across the Software Development Life Cycle (SDLC).Motivating scenario. Consider an organization where multiple LLM-backed tools are invoked throughout development (requirements critique, design reviews, code review, testing, maintenance) across heterogeneous repositories, evolving policies, and sometimes different jurisdictions. In such a setting, the practical governance problem is not a single task prompt, but the need to make interaction-time controls reviewable and replayable: what policy and context were bound at invocation, what sources were retrievable, what checks ran, what trade-offs were accepted, and what evidence supports the output.Aim and scope. This paper proposes an evidence-informed roadmap to 2030 for Ethical Prompt Engineering (EPE), scoped strictly to interaction-time. It frames prompts, policy/context bindings, retrieval scope, and checks as versioned, auditable artifacts integrated into existing SE workflows, while making explicit what EPE cannot guarantee and when escalation beyond the prompt layer is required.Method. Adopting a design-science stance, the roadmap is built via a focused rapid review that consolidates convergent evidence from prompting surveys, LLM-for-SE syntheses, and governance-oriented sources, extending the authorsÛª earlier SE2030 workshop version with broader evidence and a capability-oriented synthesis plus reporting guidance.Results and contributions. The roadmap delivers: (i) a challenge map centered on policy/context binding, provenance for review, robustness and transfer across models and repositories, sustainability of safeguards, and human oversight; (ii) harmonized evaluation constructs and a reporting kit that co-reports utility with ethical compliance, robustness to prompt perturbations, traceability from constraints to output spans/tool calls, and sustainability overhead with full configuration disclosure; and (iii) a reference capability model that groups policy/context handling, prompt planning/patterning, provenance/audit, and evaluation/reporting, mapped across SDLC activities and distilled into actionable agenda cards to 2030.Boundaries and implications. Within its remit, EPE can constrain outputs, scope retrieval to vetted artifacts, require citations, and capture provenance; it cannot remove entrenched representational harms or unintended memorization, so the roadmap treats escalation to model/data or organizational governance as a first-class requirement, alongside risk-based and cost/energy-transparent adoption.",,,
E3E5YA2E,core,78,"Redefining the programmer: human-AI collaboration, LLMs, and security in modern software engineering",De La Cruz; Le; Meduri et al.,2025,journalArticle,"scopus,wos",yes,10.32604/cmc.2025.068137,,Empirical qualitative study of developers' automation bias and need for rigorous human oversight of AI-generated code.,"The rapid integration of artificial intelligence (AI) into software development, driven by large language models (LLMs), is reshaping the role of programmers from traditional coders into strategic collaborators within Industry 4.0 ecosystems. This qualitative study employs a hermeneutic phenomenological approach to explore the lived experiences of Information Technology (IT) professionals as they navigate a dynamic technological landscape marked by intelligent automation, shifting professional identities, and emerging ethical concerns. Findings indicate that developers are actively adapting to AI-augmented environments by engaging in continuous upskilling, prompt engineering, interdisciplinary collaboration, and heightened ethical awareness. However, participants also voiced growing concerns about the reliability and security of AI-generated code, noting that these tools can introduce hidden vulnerabilities and reduce critical engagement due to automation bias. Many described instances of flawed logic, insecure patterns, or syntactically correct but contextually inappropriate suggestions, underscoring the need for rigorous human oversight. Additionally, the study reveals anxieties around job displacement and the gradual erosion of fundamental coding skills, particularly in environments where AI tools dominate routine development tasks. These findings highlight an urgent need for educational reforms, industry standards, and organizational policies that prioritize both technical robustness and the preservation of human expertise. As AI becomes increasingly embedded in software engineering workflows, this research offers timely insights into how developers and organizations can responsibly integrate intelligent systems to promote accountability, resilience, and innovation across the software development lifecycle. Copyright å© 2025 The Authors.",,,
YBHHYR4P,core,78,Do users write more insecure code with AI assistants?,Perry; Srivastava; Kumar et al.,2023,conferencePaper,coursework,yes,10.1145/3576915.3623157,2211.03622,Large-scale user study on AI-assistant over-reliance/overtrust and insecure codeÛÓdirectly a core oversight failure mode.,"We conduct the first large-scale user study examining how users interact with an AI Code assistant to solve a variety of security related tasks across different programming languages. Overall, we find that participants who had access to an AI assistant based on OpenAI's codex-davinci-002 model wrote significantly less secure code than those without access. Additionally, participants with access to an AI assistant were more likely to believe they wrote secure code than those without access to the AI assistant. Furthermore, we find that participants who trusted the AI less and engaged more with the language and format of their prompts (e.g. re-phrasing, adjusting temperature) provided code with fewer security vulnerabilities. Finally, in order to better inform the design of future AI-based Code assistants, we provide an in-depth analysis of participants' language and interaction behavior, as well as release our user interface as an instrument to conduct similar studies in the future.",,,
HLFJPDC4,core,78,A roadmap for modern code review: challenges and opportunities,Yang; Gao; Guo et al.,2026,journalArticle,acm,yes,10.1145/3800963,,"Roadmap diagnosing code-review scalability bottlenecks under GenAI and proposing human-AI symbiosis paradigms, central to oversight-keeping-pace.","Over the past decade, modern code review (MCR) has been established as a cornerstone of software quality assurance and a vital channel for knowledge transfer within development teams. However, the manual inspection of increasingly complex systems remains a cognitively demanding and resource-intensive activity, often leading to significant workflow bottlenecks. This paper presents a comprehensive roadmap for the evolution of MCR, consolidating over a decade of research (2013ÛÒ2025) into a unified taxonomy comprising improvement techniques, which focus on the technical optimization and automation of downstream review tasks, and understanding studies, which investigate the underlying socio-technical mechanisms and empirical phenomena of the review process. By diagnosing the current landscape through a strategic SWOT analysis, we examine the transformative impact of generative AI and identify critical gaps between burgeoning AI capabilities and industrial realities. We envision a future where MCR evolves from a human-driven task into a symbiotic partnership between developers and intelligent systems. Our roadmap charts this course by proposing three pivotal paradigm shifts, Context-Aware Proactivity, Value-Driven Evaluation, and Human-Centric Symbiosis, aiming to guide researchers and practitioners in transforming MCR into an intelligent, inclusive, and strategic asset for the AI-driven future.",context,Focus on the future of code reviews with AI reviews,
QUXRX9ZL,core,78,The promptÛÒrefactorÛÒverify (PRV) cycle: a human-centered framework for AI-assisted programming,N. Yanev; I. Getova; E. Mihaylova et al.,2025,conferencePaper,"ieee,scopus",no,10.1109/CIEES66347.2025.11300239,,"Proposes the Prompt-Refactor-Verify framework explicitly to counter vibe-coding risks like accountability and instability, a direct oversight mechanism.","The widespread adoption of large language models (LLMs) in software development has given rise to vibe codingÛÓa practice in which developers rely on conversational prompts to generate and refine code. While this approach accelerates prototyping and lowers barriers to entry, it also introduces risks including frequent and unstable code changes, reduced readability, and a lack of accountability. To address these challenges, this paper proposes the PromptÛÒRefactorÛÒ Verify (PRV) cycle, a lean, human-centered framework that adapts prompt engineering techniques to AI-assisted programming.",,,
B4TVIG5Y,core,78,Toward a maturity model for AI-assisted software development: conceptual framework and research agenda,S. Tereci; E. GÌ¦kalp; A. Dikici,2026,conferencePaper,ieee,no,10.1109/IISEC69317.2026.11418422,,"Proposes an organizational maturity/governance model specifically for AI-assisted software development with governance, measurement, and human/culture pillars addressing the oversight gap.","While AI-assisted tools are rapidly entering the workplace, their adoption remains largely informal and unmanaged. This lack of oversight creates significant uncertainty regarding software quality, security, and overall team productivity. Traditional process modelsÛÓmost notably CMMIÛÓwere designed for deterministic workflows and struggle to account for the probabilistic nature of AI-generated code. This study addresses this governance gap by proposing the AASD-OMM (AI-Assisted Software Development Organizational Maturity Model). Applying a Design Science Research (DSR) methodology, we identify three critical deficiencies in current industry practices: the lack of standardized integration frameworks, the failure of traditional metrics to measure AI-augmented work, and the absence of holistic process models. The AASD-OMM framework structures organizational growth across five maturity levels and five key pillars: Process Integration, Governance & Ethics, Technical Infrastructure, Human & Culture, and Data & Measurement. The result is a practical, measurable pathway for AI adoption that remains compliant with ISO/IEC 33000 standards and upcoming regulatory requirements.",,,
JCTP8VXP,core,78,ZORO: active rules for reliable vibe coding,Ma; Wang; Kung et al.,2026,preprint,arxiv,yes,,2604.15625,"ZORO makes rules active controls enforced during agent coding with in-situ human feedback, a concrete human-agent oversight mechanism with evaluation.","Rules files (e.g., AGENTS.md, CLAUDE.md) are the primary mechanism for human-agent alignment when developers vibe code. However, they remain passive: it is not immediately apparent when rules are being used or followed, or how to improve them. To transform rules from passive text into active controls, we introduce ZORO, an interactive interface that integrates directly with a coding agent and anchors rules to every step of the coding process. After an agent generates an initial plan, ZORO enriches the plan with rules, enforces the rules during implementation by requiring the agent prove that each rule was followed, and allows users to provide in-situ feedback when they are unsatisfied with a rule application to evolve the ruleset. A technical evaluation shows that coding agents follow rules more with ZORO than without. A user study demonstrates a change in people's behavior and cognitive strategies when rules are at the forefront of vibe coding. We discuss how making rules active in agentic systems unlocks broader opportunities for human-agent alignment in coding settings and beyond.",,,
5ISRZX6M,core,78,Evaluating large language models for code review,Cihan; ¡Ì¤Ì¦z; Haratian et al.,2025,preprint,arxiv,no,,2505.20206,Empirically evaluates LLM code review reliability and proposes an explicit Human-in-the-loop LLM Code Review process to mitigate faulty AI-code outputs.,"Context: Code reviews are crucial for software quality. Recent AI advances have allowed large language models (LLMs) to review and fix code; now, there are tools that perform these reviews. However, their reliability and accuracy have not yet been systematically evaluated. Objective: This study compares different LLMs' performance in detecting code correctness and suggesting improvements. Method: We tested GPT4o and Gemini 2.0 Flash on 492 AI generated code blocks of varying correctness, along with 164 canonical code blocks from the HumanEval benchmark. To simulate the code review task objectively, we expected LLMs to assess code correctness and improve the code if needed. We ran experiments with different configurations and reported on the results. Results: With problem descriptions, GPT4o and Gemini 2.0 Flash correctly classified code correctness 68.50% and 63.89% of the time, respectively, and corrected the code 67.83% and 54.26% of the time for the 492 code blocks of varying correctness. Without problem descriptions, performance declined. The results for the 164 canonical code blocks differed, suggesting that performance depends on the type of code. Conclusion: LLM code reviews can help suggest improvements and assess correctness, but there is a risk of faulty outputs. We propose a process that involves humans, called the ""Human in the loop LLM Code Review"" to promote knowledge sharing while mitigating the risk of faulty outputs.",context,Evaluation of different LLMs as code review agents,
C88VGWMI,core,78,Constitutional spec-driven development: enforcing security by construction in AI-assisted code generation,Marri,2026,preprint,arxiv,yes,,2602.02584,Framework embedding machine-readable security constraints into AI-code specs with empirical 73% defect reductionÛÓgovernance-by-construction for vibe coding.,"The proliferation of AI-assisted ""vibe coding"" enables rapid software development but introduces significant security risks, as Large Language Models (LLMs) prioritize functional correctness over security. We present Constitutional Spec-Driven Development, a methodology that embeds non-negotiable security principles into the specification layer, ensuring AI-generated code adheres to security requirements by construction rather than inspection. Our approach introduces a Constitution: a versioned, machine-readable document encoding security constraints derived from Common Weakness Enumeration (CWE)/MITRE Top 25 vulnerabilities and regulatory frameworks. We demonstrate the methodology through a banking microservices application, selected as a representative example domain due to its stringent regulatory and security requirements, implementing customer management, account operations, and transaction processing. The methodology itself is domain-agnostic. The implementation addresses 10 critical CWE vulnerabilities through constitutional constraints with full traceability from principles to code locations. Our case study shows that constitutional constraints reduce security defects by 73% compared to unconstrained AI generation while maintaining developer velocity. We contribute a formal framework for constitutional security, a complete development methodology, and empirical evidence that proactive security specification outperforms reactive security verification in AI-assisted development workflows.",,,
SHK6KAX6,core,78,"AI builds, we analyze: an empirical study of AI-generated build code quality",Ghammam; Almukhtar,2026,preprint,arxiv,yes,,2601.16839,"Empirical study of AI-generated build code quality showing 61% merged with minimal human oversight, directly evidencing the oversight-gap problem.","The rapid adoption of AI coding agents for software development has raised important questions about the quality and maintainability of the code they produce. While prior studies have examined AI-generated source code, the impact of AI coding agents on build systems-a critical yet understudied component of the software lifecycle-remains largely unexplored. This data mining challenge focuses on AIDev, the first large-scale, openly available dataset capturing agent-authored pull requests (Agentic-PRs) from real-world GitHub repositories. Our paper leverages this dataset to investigate (RQ1) whether AI coding agents generate build code with quality issues (e.g., code smells), (RQ2) to what extent AI agents can eliminate code smells from build code, and (RQ3) to what extent Agentic-PRs are accepted by developers. We identified 364 maintainability and security-related build smells across varying severity levels, indicating that AI-generated build code can introduce quality issues-such as lack of error handling, and hardcoded paths or URLs-while also, in some cases, removing existing smells through refactorings (e.g., Pull Up Module and Externalize Properties). Notably, more than 61\% of Agentic-PRs are approved and merged with minimal human intervention. This dual impact underscores the need for future research on AI-aware build code quality assessment to systematically evaluate, guide, and govern AI-generated build systems code.",,,
2Z4PZABF,core,78,Regulatory gap: why model risk management is structurally ill-suited to govern AI-driven code transformation,Alex Li,2026,journalArticle,ssrn,no,,,Systematic pillar-by-pillar analysis of whether model-risk-management and SDLC controls can govern AI-driven CODE transformationÛÓdirectly on org governance of AI-generated code.,"Where prior work has observed that SR 11-7 ""strains"" under agentic AI, we contribute, to the best of our knowledge, the first systematic pillar-by-pillar / We consider whether overlapping regulatory frameworksÛÓoperational risk management, FFIEC IT governance, and existing software development lifecycle controlsÛÓfill / SR 11-7, OCC 2011-12, AI code transformation, COBOL modernization, governance framework, TPRM, transformation risk, functional equivalence",context,Wrong level,
34ELRWJH,core,78,"The hidden legal minefield: how AI-assisted ""vibe coding"" amplifies software development risks and how technology can provide solutions",John Goodhue,2025,journalArticle,ssrn,no,,,Directly analyzes vibe-coding legal/regulatory risk outpacing infrastructure and proposes embedded governance solutionsÛÓsquarely the policy-landscape core.,"coding."" / This paper argues that vibe coding generates a new category of risk-where technical capacity dramatically outpaces legal infrastructure-and proposes embedded / Vibe Coding, AI-Assisted Software Development, Regulatory Compliance, Entrepreneurship and AI, AI and Law, Technology Law and Policy, Legal Compliance",,,
95CPB7CF,core,77,Beyond the 'diff': addressing agentic entropy in agentic software development,Casserini; Facchini; Ferrario,2026,preprint,arxiv,no,,2604.16323,Process-oriented explainability framework for agentic 'entropy' providing intent-level telemetry to keep human oversight substantive in vibe coding and pro dev review.,"As autonomous coding agents become deeply embedded in software development workflows, their high operational velocity introduces a critical oversight challenge: the accumulating divergence between agentic actions and architectural intent. We term this process agentic entropy: a systemic drift that traditional code diff-based and HCXAI methods fail to capture, as they address local outputs rather than global agentic behaviour. To close this gap, we propose a process-oriented explainability framework that exposes how agentic decisions unfold across time, tool calls, and architectural boundaries. Built around three pillars (conformity seeding, reasoning monitoring, and a causal graph interface) our approach provides intent-level telemetry that complements, rather than replaces, existing review practices. We demonstrate its relevance across two user profiles: lay users engaged in vibe coding, who gain structural visibility otherwise masked by functional success; and professional developers, who gain richer contextual grounding for code review without increased overhead. By treating cognitive drift as a first-class concern alongside code quality, our framework supports the minimum level of human comprehension required for agentic oversight to remain substantive.",,,
X7EN6DXZ,core,77,Measuring and exploiting contextual bias in LLM-assisted security code review,Mitropoulos; Alexopoulos; Alexopoulos et al.,2026,preprint,arxiv,no,,2603.1874,Demonstrates exploitable framing bias in LLM security code review and explicitly stresses over-reliance risk and need for human oversight.,"Automated Code Review (ACR) systems integrating Large Language Models (LLMs) are increasingly adopted in software development workflows, ranging from interactive assistants to autonomous agents in CI/CD pipelines. In this paper, we study how LLM-based vulnerability detection in ACR is affected by the framing effect: the tendency to let the presentation of information override its semantic content in forming judgments. We examine whether adversaries can exploit this through contextual-bias injection: crafting PR metadata to bias ACR security judgments as a supply-chain attack vector against real-world ACR pipelines. To this end, we first conduct a large-scale exploratory study across 6 LLMs under five framing conditions, establishing the framing effect as a systematic and widespread phenomenon in LLM-based vulnerability detection, with bug-free framing producing the strongest effect. We then design a realistic and controlled experimental environment, evaluating 17 CVEs across 10 real-world projects, to assess the susceptibility of real-world ACR pipelines to vulnerability reintroduction attacks. We employ two attack strategies: a template-based attack inspired by prior related work, and a novel LLM-assisted iterative refinement attack. We find that template-based attacks are ineffective and may even backfire, as direct biasing attempts raise suspicions. Our iterative refinement attack, on the other hand, achieves 100% success, exploiting a fundamental asymmetry: attackers can iteratively refine attacks against a local clone of the review pipeline, while defenders have only one chance to detect them. Debiasing via metadata redaction and explicit instructions restores detection in all affected cases. Overall, our findings highlight the dangers of over-relying on ACR and stress the importance of human oversight and contributor trust in the development process.",,,
BAWCBT9R,core,76,Bias in the loop: auditing LLM-as-a-judge for software engineering,Zhao; Esmaeili; Fard,2026,preprint,arxiv,yes,,2604.1679,Measurement-first audit of LLM-as-judge bias/reliability for codeÛÓdirectly examines a scalable oversight mechanism's limitations.,"Large Language Models are increasingly used as judges to evaluate code artifacts when exhaustive human review or executable test coverage is unavailable. LLM-judge is increasingly relevant in agentic software engineering workflows, where it can help rank candidate solutions and guide patch selection. While attractive for scale, current practice lacks a principled account of reliability and bias: repeated evaluations of the same case can disagree; small prompt edits can swing outcomes; and seemingly semantics-preserving, human-equivalent perturbations may elicit divergent verdicts. This paper studies LLM-as-a-Judge for code through a measurement-first lens. We analyze two pointwise judging regimes across code generation, code repair task, and test generation, and we systematically probe prompt-induced biases. Our study considers difficulty levels for repeated runs and controlled prompt interventions that isolate one presentation cue at a time, and it evaluates judges using consistency and sensitivity to bias. We find that judge decisions are highly sensitive to prompt biases even when the underlying code snippet is unchanged. Across all three tasks, several biases systematically shift preferences toward the option favored by the prompt, improving accuracy when that option aligns with the gold answer but substantially reducing it otherwise. In some settings, these effects are large enough to change task-level conclusions and alter relative model rankings. These findings show that reported judge performance may reflect prompt artifacts rather than stable assessment ability, posing a direct threat to the validity and reproducibility of code evaluation. We therefore argue that LLM-as-a-Judge studies should report bias sensitivity alongside accuracy and incorporate explicit controls to support more trustworthy model comparison in software engineering.",,,
UIXCRBQX,core,76,"Safer builders, risky maintainers: a comparative study of breaking changes in human vs agentic PRs",Ferdous; Banik; Chowdhury et al.,2026,preprint,arxiv,yes,,2603.27524,Empirical comparison of breaking changes in agentic vs human PRs with a 'Confidence Trap' finding directly informing when to trigger stricter human review of AI code.,"AI coding agents are increasingly integrated into modern software engineering workflows, actively collaborating with human developers to create pull requests (PRs) in open-source repositories. Although coding agents improve developer productivity, they often generate code with more bugs and security issues than human-authored code. While human-authored PRs often break backward compatibility, leading to breaking changes, the potential for agentic PRs to introduce breaking changes remains underexplored. The goal of this paper is to help developers and researchers evaluate the reliability of AI-generated PRs by examining the frequency and task contexts in which AI agents introduce breaking changes. We conduct a comparative analysis of 7,191 agent-generated PRs with 1402 human-authored PRs from Python repositories in the AIDev dataset. We develop a tool that analyzes code changes in commits corresponding to the agentic PRs and leverages an abstract syntax tree (AST) based analysis to detect potential breaking changes. Our findings show that AI agents introduce fewer breaking changes overall than humans (3.45% vs. 7.40%) in code generation tasks. However, agents exhibit substantially higher risk during maintenance tasks, with refactoring and chore changes introducing breaking changes at rates of 6.72% and 9.35%, respectively. We also identify a ""Confidence Trap"" where highly confident agentic PRs still introduce breaking changes, indicating the need for stricter review during maintenance oriented changes regardless of reported confidence score.",,,
5Q4G4CQB,core,76,AI-driven continuous integration: automating code review and deployment with LLMs,D. O. Salem; Y. Alahmed; R. Fnich et al.,2025,conferencePaper,"ieee,scopus,wos",no,10.1109/FMEC65595.2025.11119365,,Empirically examines LLM-automated code review in CI with explicit findings on the need for human supervision to manage risks at scale.,"The integration of a Large Language Models (LLMs) into Continuous Integration (CI) pipelines greatly enhances the efficiency of the software development process. AI-based CI improves code quality by decreasing integration failure rates by 30 % and deployment time by 40 %. These models help in identifying bugs, enforcing coding standards, writing unit tests, and optimizing release management. But AIdriven CI comes with risks of security vulnerabilities, model bias and the need for human supervision. This paper uses case studies, surveys, and interviews to explore the effects of AI on CI/CD pipelines and identifies the pros and cons. The results of this search show that the use of AI in CI improves effectiveness, but it needs better oversight to avoid risks and improve model performance.",,,
5BAZZWHG,core,76,"""I'm not reading all of that"": understanding software engineers' level of cognitive engagement with agentic coding assistants",Catalan; Dizon; Monderin et al.,2026,preprint,arxiv,yes,,2603.14225,"Empirical study of declining cognitive engagement and over-reliance with agentic coding assistants, proposing cognitive-forcing oversight mechanisms.","Over-reliance on AI systems can undermine users' critical thinking and promote complacency, a risk intensified by the emergence of agentic AI systems that operate with minimal human involvement. In software engineering, agentic coding assistants (ACAs) are rapidly becoming embedded in everyday development workflows. Since software engineers (SEs) create systems deployed across diverse and high-stakes real-world contexts, these assistants must function not merely as autonomous task performers but as Tools for Thought that actively support human reasoning and sensemaking. We conducted a formative study examining software engineers' cognitive engagement and sensemaking processes when working with an ACA. Our findings reveal that cognitive engagement consistently declines as tasks progress, and that current ACA designs provide limited affordances for reflection, verification, and meaning-making. Based on these findings, we identify concrete design opportunities leveraging richer interaction modalities and cognitive-forcing mechanisms to sustain engagement and promote deeper thinking in AI-assisted programming.",,,
NGIH5T4C,core,76,The evolving landscape of code review: leveraging artificial intelligence for enhanced software quality and developer productivity,Benjamin Batte,2025,journalArticle,ssrn,no,,,"Directly on AI-augmented code review, software quality, and human-oversight safeguards with firm case examples ÛÓ central to scaling oversight of AI code.","This paper explores how artificial intelligence (AI) reshapes code review by enabling automation, improving accuracy, and promoting coding standardization / Case examples from leading tech firms underscore AI's transformative potential while emphasizing the need for ethical safeguards and human oversight.",,,
R2QMVNXI,core,75,Coding with AI: from a reflection on industrial practices to future computer science and software engineering education,Chang; Shirazi; Cao et al.,2025,preprint,arxiv,no,,2512.23982,Industry-grounded qualitative study of vibe coding practitioners identifying code review as the shifting bottleneck and quality/security risks.,"Recent advances in large language models (LLMs) have introduced new paradigms in software development, including vibe coding, AI-assisted coding, and agentic coding, fundamentally reshaping how software is designed, implemented, and maintained. Prior research has primarily examined AI-based coding at the individual level or in educational settings, leaving industrial practitioners' perspectives underexplored. This paper addresses this gap by investigating how LLM coding tools are used in professional practice, the associated concerns and risks, and the resulting transformations in development workflows, with particular attention to implications for computing education. We conducted a qualitative analysis of 57 curated YouTube videos published between late 2024 and 2025, capturing reflections and experiences shared by practitioners. Following a filtering and quality assessment process, the selected sources were analyzed to compare LLM-based and traditional programming, identify emerging risks, and characterize evolving workflows. Our findings reveal definitions of AI-based coding practices, notable productivity gains, and lowered barriers to entry. Practitioners also report a shift in development bottlenecks toward code review and concerns regarding code quality, maintainability, security vulnerabilities, ethical issues, erosion of foundational problem-solving skills, and insufficient preparation of entry-level engineers. Building on these insights, we discuss implications for computer science and software engineering education and argue for curricular shifts toward problem-solving, architectural thinking, code review, and early project-based learning that integrates LLM tools. This study offers an industry-grounded perspective on AI-based coding and provides guidance for aligning educational practices with rapidly evolving professional realities.",,,
UDVHQ5HR,core,75,Uncovering systematic failures of LLMs in verifying code against natural language specifications,Jin; Chen,2025,preprint,arxiv,yes,,2508.12358,"Empirically characterizes systematic failures/limitations of LLM-as-judge for verifying code against specs, central to strengths/limitations of automated oversight.","Large language models (LLMs) have become essential tools in software development, widely used for requirements engineering, code generation and review tasks. Software engineers often rely on LLMs to assess whether system code implementation satisfy task requirements, thereby enhancing code robustness and accuracy. However, it remains unclear whether LLMs can reliably determine whether the code complies fully with the given task descriptions, which is usually natural language specifications. In this paper, we uncover a systematic failure of LLMs in evaluating whether code aligns with natural language requirements. Specifically, with widely used benchmarks, we employ unified prompts to judge code correctness. Our results reveal that LLMs frequently misclassify correct code implementations as either ``not satisfying requirements'' or containing potential defects. Surprisingly, more complex prompting, especially when leveraging prompt engineering techniques involving explanations and proposed corrections, leads to higher misjudgment rate, which highlights the critical reliability issues in using LLMs as code review assistants. We further analyze the root causes of these misjudgments, and propose two improved prompting strategies for mitigation. For the first time, our findings reveals unrecognized limitations in LLMs to match code with requirements. We also offer novel insights and practical guidance for effective use of LLMs in automated code review and task-oriented agent scenarios.",,,
ID7IN65K,core,75,To copilot and beyond: 22 AI systems developers want built,Choudhuri; Bird; Badea et al.,2026,preprint,arxiv,no,,2604.0783,"Survey of 860 developers surfacing 'bounded delegation' and right-shift quality signals to keep oversight pacing accelerating AI code generation, directly on-core.","Developers spend roughly one-tenth of their workday writing code, yet most AI tooling targets that fraction. This paper asks what should be built for the rest. We surveyed 860 Microsoft developers to understand where they want AI support, and where they want it to stay out. Using a human-in-the-loop, multi-model council-based thematic analysis, we identify 22 AI systems that developers want built across five task categories. For each, we describe the problem it solves, what makes it hard to build, and the constraints developers place on its behavior. Our findings point to a growing right-shift burden in AI-assisted development: developers wanted systems that embed quality signals earlier in their workflow to keep pace with accelerating code generation, while enforcing explicit authority scoping, provenance, uncertainty signaling, and least-privilege access throughout. This tension reveals a pattern we call ""bounded delegation"": developers wanted AI to absorb the assembly work surrounding their craft, never the craft itself. That boundary tracks where they locate professional identity, suggesting that the value of AI tooling may lie as much in where and how precisely it stops as in what it does.",,,
