item_key,opus_bin,centrality,title,authors,year,item_type,source,has_pdf,doi,arxiv_id,opus_rationale,abstract,human_bin,human_note,new tags
4VM5FRXQ,context,58,Trustworthy AI software engineers,Aleti; Ray; Hoda et al.,2026,preprint,arxiv,yes,,2602.0631,"Vision paper conceptualizing trustworthiness/governance dimensions of AI software engineers, on-topic but position-oriented without an evidence base.","With the rapid rise of AI coding agents, the fundamental premise of what it means to be a software engineer is in question. In this vision paper, we re-examine what it means for an AI agent to be considered a software engineer and then critically think about what makes such an agent trustworthy. \textit{Grounded} in established definitions of software engineering (SE) and informed by recent research on agentic AI systems, we conceptualise AI software engineers as participants in human-AI SE teams composed of human software engineers and AI models and tools, and we distinguish trustworthiness as a key property of these systems and actors rather than a subjective human attitude. Based on historical perspectives and emerging visions, we identify key dimensions that contribute to the trustworthiness of AI software engineers, spanning technical quality, transparency and accountability, epistemic humility, and societal and ethical alignment. We further discuss how trustworthiness can be evaluated and demonstrated, highlighting a fundamental trust measurement gap: not everything that matters for trust can be easily measured. Finally, we outline implications for the design, evaluation, and governance of AI SE systems, advocating for an ethics-by-design approach to enable appropriate trust in future human-AI SE teams.",,,
9CP6AU7D,context,58,Clawed and dangerous: can we trust open agentic systems?,Chen; Wang; Yu et al.,2026,preprint,arxiv,no,,2603.26221,"Synthesis and governance taxonomy for agentic systems (including coding assistants) with a strong framework, adjacent but broader than AI-code oversight.","Open agentic systems combine LLM-based planning with external capabilities, persistent memory, and privileged execution. They are used in coding assistants, browser copilots, and enterprise automation. OpenClaw is a visible instance of this broader class. Without much attention yet, their security challenge is fundamentally different from that of traditional software that relies on predictable execution and well-defined control flow. In open agentic systems, everything is ''probabilistic'': plans are generated at runtime, key decisions may be shaped by untrusted natural-language inputs and tool outputs, execution unfolds in uncertain environments, and actions are taken under authority delegated by human users. The central challenge is therefore not merely robustness against individual attacks, but the governance of agentic behavior under persistent uncertainty. This paper systematizes the area through a software engineering lens. We introduce a six-dimensional analytical taxonomy and synthesize 50 papers spanning attacks, benchmarks, defenses, audits, and adjacent engineering foundations. From this synthesis, we derive a reference doctrine for secure-by-construction agent platforms, together with an evaluation scorecard for assessing platform security posture. Our review shows that the literature is relatively mature in attack characterization and benchmark construction, but remains weak in deployment controls, operational governance, persistent-memory integrity, and capability revocation. These gaps define a concrete engineering agenda for building agent ecosystems that are governable, auditable, and resilient under compromise.",,,
6JHWQ5GW,context,58,Are we aligned? A preliminary investigation of the alignment of responsible AI values between LLMs and human judgment,Yamani; Baslyman; Ahmed,2025,preprint,arxiv,yes,,2511.04157,"Empirically shows LLM value-misalignment risks in AI-assisted software engineering and motivates human oversight, though mechanism is value benchmarking.","Large Language Models (LLMs) are increasingly employed in software engineering tasks such as requirements elicitation, design, and evaluation, raising critical questions regarding their alignment with human judgments on responsible AI values. This study investigates how closely LLMs' value preferences align with those of two human groups: a US-representative sample and AI practitioners. We evaluate 23 LLMs across four tasks: (T1) selecting key responsible AI values, (T2) rating their importance in specific contexts, (T3) resolving trade-offs between competing values, and (T4) prioritizing software requirements that embody those values. The results show that LLMs generally align more closely with AI practitioners than with the US-representative sample, emphasizing fairness, privacy, transparency, safety, and accountability. However, inconsistencies appear between the values that LLMs claim to uphold (Tasks 1-3) and the way they prioritize requirements (Task 4), revealing gaps in faithfulness between stated and applied behavior. These findings highlight the practical risk of relying on LLMs in requirements engineering without human oversight and motivate the need for systematic approaches to benchmark, interpret, and monitor value alignment in AI-assisted software development.",,,
MHK56HCY,context,58,Agentic AI as assurance infrastructure: design principles for a continuous second line,Roni van der Fehr,2026,journalArticle,ssrn,no,,,Directly reframes oversight scaling (episodic gateway vs continuous assurance) with design principles—strongly transferable to scaling AI-code oversight though not code-specific.,"The first paper in this series established that episodic gateway review is constitutively mismatched to the risk dynamics of complex adaptive / systems, and that continuous assurance represents structural reform of oversight practice rather than a marginal efficiency gain. / agentic AI, multi-agent systems, governance primitive, continuous assurance, second line of defence, evidence-first design, human accountability, responsible / AI, design principles, AI governance",,,
SEVQQF2T,context,58,Decision architecture - a tunable governance model for human-AI decision boundaries,Daniel Hettrick,2026,journalArticle,ssrn,no,,,"Tunable human-AI decision-boundary model addressing automation bias and the machine-speed/oversight gap—strongly transferable oversight framework, just not code-scoped.","The resulting gap between machine-speed execution and human oversight exposes organizations to automation bias, accountability failures, and increasing / (decision rights theory), and emerging AI regulation (including the EU AI Act and NIST AI RMF), the paper argues that while no unified academic field / Decision Architecture, AI governance, human–AI decision boundaries, automation bias, decision rights theory, choice architecture, confidence calibration",,,
M29MMPY7,context,58,Operating imperfect AI: reliability drift and human congestion,Ziyao Wang; Svetlozar Rachev,2026,journalArticle,ssrn,no,,,"Models human-oversight capacity constraints ('human congestion') and rationing as AI volume scales, central to oversight-keeping-pace though thin abstract.","Human-in-the-Loop AI, Service Operations, Reliability Drift, Shadow Price of Capacity, Strategic Capacity Rationing",,,
FYU7H5WR,context,58,Beyond productivity: evaluating the hidden costs of generative AI in software development,Edward Anderson; Geoffrey Parker; Burcu Tan,2025,journalArticle,ssrn,no,,,"Interview-plus-simulation study of AI-coding hidden costs (technical debt, atrophy) evidences the risk problem but does not directly address oversight mechanisms.","AI-assisted programming tools are increasingly adopted to enhance developer productivity by automating routine tasks and accelerating software development / Drawing on interviews with software engineers and insights from the literature, we build a dynamic simulation model to examine the long-term impacts of AI-assisted / Human-AI Interaction, AI-Assisted Coding, Software Development, Technical Debt, System Atrophy, Dynamics, Software Supply Chains",,,
LZPAIXTQ,context,57,LLM scalability risk for agentic-AI and model supply chain security,Ahi; Agrawal; Valizadeh,2026,journalArticle,"arxiv,scopus",yes,10.1080/08874417.2026.2624670,,Provides a scalable-LLM-risk index and governance roadmap for LLM deployment (incl. code review/DevSecOps); transferable governance framework but broader than AI-code oversight.,"Large Language Models (LLMs) & Generative AI are transforming cybersecurity, enabling both advanced defenses and new attacks. Organizations now use LLMs for threat detection, code review, and DevSecOps automation, while adversaries leverage them to produce malwares and run targeted social-engineering campaigns. This paper presents a unified analysis integrating offensive and defensive perspectives on GenAI-driven cybersecurity. Drawing on 70 academic, industry, and policy sources, it analyzes the rise of AI-facilitated threats and its implications for global security to ground necessity for scalable defensive mechanisms. We introduce two primary contributions: the LLM Scalability Risk Index (LSRI), a parametric framework to stress-test operational risks when deploying LLMs in security-critical environments & a model-supply-chain framework establishing a verifiable root of trust throughout model lifecycle. We also synthesize defense strategies from platforms like Google Play Protect, Microsoft Security Copilot and outline a governance roadmap for secure, large-scale LLM deployment. © 2026 International Association for Computer Information Systems.",,,
8TD7PXM7,context,57,Toward author-guided review: an agentic architecture for reflective code review,Davila; Wiese,2026,conferencePaper,acm,yes,10.1145/3786167.3788428,6167.37884,Human-in-the-loop agentic code-review architecture keeping authors reflective before review; relevant oversight design but proposal-only without evaluation.,"Modern code review (MCR) is an essential practice for software quality assurance, and recent efforts in artificial intelligence (AI) have created new opportunities to support practitioners in their reviews. While AI has been explored for automated defect detection, we observe a shift toward collaborative support in MCR. In addition, empirical evidence indicates that some concerns raised by reviewers require domain-specific contextualization, which may involve tacit knowledge from the people involved. Grounded in these observations, we posit that proactively supporting authors to reflect on their changes before review activity offers significant practical benefits. In this paper, we propose an agentic architecture based on an author-guided review theory to assist developers before MCR. By helping authors anticipate reviewer likely concerns, the proposed approach supports self-reflection on quality aspects. We discuss the theoretical foundations, provide an illustrative scenario, and outline future directions, highlighting how agentic support can enhance code quality while keeping humans in the loop.",,,
6TZHUCMD,context,57,Source code guardrail: AI driven solution to distinguish critical vs. Generic code for enterprise LLM security,Sharma; Gupta,2026,conferencePaper,"scopus,wos",no,10.1007/978-981-95-2961-2_23,,"Concrete, validated enterprise mechanism governing source-code exposure to LLMs; adjacent AI-code governance rather than oversight of generated code.","The adoption of Large Language Models (LLMs) in businesses raises the possibility of inadvertent intellectual property (IP) and secret data leaks to public artificial intelligence systems. Organizations are using security solutions, including data loss prevention (DLP), access restrictions, monitoring systems, and many more, to lower these risks. However, source code presents a unique challenge in separating benign, non-sensitive code from sensitive, business-critical code, as both may have structural similarities, but business logic could be very different, and the current security systems are not able to handle these variations. In this paper, we propose a novel solution, Source Code Guardrail (SCG), powered by an AI classification model, that automatically categorizes source code as either sensitive (custom, production-grade, or confidential) or non-sensitive (dummy or generic code). Our solution leverages source code embedding models (unixcoder) to convert the code into a language-agnostic numerical vector representation that captures its full details, including semantic meaning, structure, and functionality. These numerical embedding vectors were used as the input feature of the dense layer classification model. In this work, the classification model and UnixCoder are trained together as a merged network so that the model can also learn the code embeddings based on classification loss. The proposed model was trained on manually annotated 8000+ source codes of different languages, which were taken from multiple sources, ensuring a diverse and representative dataset. The proposed model achieves 91.19% accuracy, 86.71% precision, and 90.41% recall in classifying the code as sensitive or non-sensitive to being exposed to public AI services. Combining this classification model with SIEM systems, API proxies, and DLP solutions will enable companies to enforce real-time source code filtering, assuring that only non-sensitive code interacts with LLMs and preventing possible proprietary data leaks. By suggesting a scalable, intelligent method to lower source code exposure concerns in AI-driven environments, our results add to the larger debate on LLM security, enterprise artificial intelligence governance, and automated data protection. We suggest that companies working on private software development use SCG products to stop source code IP from being leaked on public LLM systems. © The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd. 2026.",core,"Risk identification and scoring for IP, which is one of the scenarios we explored in HOS",
WUUDHL8R,context,57,AI-driven refactoring: a pipeline for identifying and correcting data clumps in git repositories,Baumgartner; Iyenghar; Schoemaker et al.,2024,journalArticle,"scopus,wos",no,10.3390/electronics13091644,,"LLM refactoring pipeline that routes decisions to a human-in-the-loop for EU AI Act compliance, oversight present but secondary to the technique.","Data clumps, groups of variables that repeatedly appear together across different parts of a software system, are indicative of poor code structure and can lead to potential issues such as maintenance challenges, testing complexity, and scalability concerns, among others. Addressing this, our study introduces an innovative AI-driven pipeline specifically designed for the refactoring of data clumps in software repositories. This pipeline leverages the capabilities of Large Language Models (LLM), such as ChatGPT, to automate the detection and resolution of data clumps, thereby enhancing code quality and maintainability. In developing this pipeline, we have taken into consideration the new European Union (EU)-Artificial Intelligence (AI) Act, ensuring that our pipeline complies with the latest regulatory requirements and ethical standards for use of AI in software development by outsourcing decisions to a human in the loop. Preliminary experiments utilizing ChatGPT were conducted to validate the effectiveness and efficiency of our approach. These tests demonstrate promising results in identifying and refactoring data clumps, but also the challenges using LLMs. © 2024 by the authors.",core,Method for quantifying risk.,
TLLPXSB5,context,57,Enhancing cloud security assessment frameworks for the generative AI era: an action design research approach,Pourbehzadi; Huong; Javidi et al.,2025,conferencePaper,scopus,no,,,"Action-design-research security assessment framework addressing GenAI risks in software development with empirical evaluation, transferable governance angle.","This study addresses how cloud security assessment frameworks can evolve to counter risks introduced by Generative AI (GAI) in software development. Using Action Design Research, we identify gaps between the Cloud Security Alliance's Consensus Assessments Initiative Questionnaire (CAIQ) and NIST's Secure Software Development Framework (SSDF), focusing on AI-specific security considerations. We developed enhanced assessment questions addressing both traditional and AI-specific vulnerabilities, then evaluated their effectiveness by analyzing cybersecurity disclosures in 50 cloud vendors' 10-K filings using GPT-40. Results reveal that while organizations implement traditional security measures, AI-specific practices-including model governance, adversarial testing, and incident response-remain underdeveloped. We contribute theoretical insights into evolving security frameworks and practical recommendations for strengthening cybersecurity in AI-driven cloud environments. © AMCIS 2025.All rights reserved.",,,
4YEK87VE,context,57,Generative AI and organizational structure in the knowledge economy,Fasheng Xu; Jing Hou; Wei Chen et al.,2025,journalArticle,ssrn,no,,,Theoretical model of when human-in-the-loop validation scales with cost/hallucination rates transfers well to scaling oversight of AI-generated outputs.,"This study develops a theoretical model to examine GenAI's impact on organizational structure and the role of human-in-the-loop oversight. / Furthermore, human-in-the-loop validation influences GenAI adoption differently based on validation costs and hallucination rates, deterring adoption in / Generative AI, Knowledge Economy, Organizational Structure, Workforce, Knowledge-based Hierarchy, Hallucination, Human-in-the-loop Validation, Labor Productivity",,,
5KGLSCGB,context,57,Exploring altered open source software development patterns in a time of generative AI,Xinyu Li; Francis Joseph Costello; Keongtae Kim et al.,2025,journalArticle,ssrn,no,,,"Natural-experiment evidence of AI-code quality trade-offs (more copy-paste, less novelty) documents the volume/quality problem the RQ targets.","We leverage the March 2023 announcement and April 2023 public release of GitHub Copilot X (CX) as a natural experiment, analyzing a 27-week user-week panel / However, this expansion comes with trade-offs in code quality, as we document a 2% increase in copy-pasted code and a decline in project novelty for casual",,,
TTEUEB9V,context,56,NIST AI 600-1: Generative Artificial Intelligence Profile,National Institute of Standards and Technology,2024,report,committee,yes,,,GenAI-specific NIST risk profile providing a concrete governance framework readily transferable to AI-generated-code oversight.,,,,
7PPE2M2I,context,56,Turning off your better judgment: algorithmic conformity in artificial intelligence-human collaboration,Liel; Zalmanson,2025,journalArticle,scopus,no,10.1080/07421222.2025.2561390,,Strong empirical (n=1445) study of AI overreliance/human-in-the-loop failure; automation-conformity mechanism transfers to code oversight though task is image classification.,"As artificial intelligence (AI) becomes increasingly integral to society, humans’ tendency to forgo their own judgment to adopt algorithmic advice is eliciting substantial concern. Prior research suggests that such overreliance is driven by informational influences (confidence in AI’s superior judgment) or by desire to reduce attentional load. We propose a new mechanism: normative pressure, stemming from the legitimacy afforded to algorithms within social or work-related structures. Using a setup inspired by social conformity research, we conducted four studies involving 1,445 crowd-workers performing straightforward image-classification tasks. Substantial percentages of participants followed erroneous AI recommendations on these tasks, despite being able to perform them perfectly without support. This overreliance was partially mediated by normative pressure, measured as discomfort at disagreeing with AI. Conformity decreased when participants perceived their decisions’ real-life impact as high (versus low). Our findings highlight the risks inherent to human-AI collaboration and the difficulty in ensuring that humans-in-the-loop maintain independent judgment. © 2025 Taylor & Francis Group, LLC.",,,
68R7GWHB,context,56,A survey of bugs in AI-generated code,Gao; Tahir; Liang et al.,2025,preprint,coursework,yes,10.48550/arXiv.2512.05239,2512.05239,Systematic review of bug types in AI-generated code informs risk recognition but offers taxonomy more than an oversight mechanism.,"Developers are widely using AI code-generation models, aiming to increase productivity and efficiency. However, there are also quality concerns regarding the AI-generated code. The generated code is produced by models trained on publicly available code, which are known to contain bugs and quality issues. Those issues can cause trust and maintenance challenges during the development process. Several quality issues associated with AI-generated code have been reported, including bugs and defects. However, these findings are often scattered and lack a systematic summary. A comprehensive review is currently lacking to reveal the types and distribution of these errors, possible remediation strategies, as well as their correlation with the specific models. In this paper, we systematically analyze the existing AI-generated code literature to establish an overall understanding of bugs and defects in generated code, providing a reference for future model improvement and quality assessment. We aim to understand the nature and extent of bugs in AI-generated code, and provide a classification of bug types and patterns present in code generated by different models. We also discuss possible fixes and mitigation strategies adopted to eliminate bugs from the generated code.",,,lit-review
E9JBQV78,context,56,An LLM-assisted approach to designing software architectures using ADD,Cervantes; Kazman; Cai,2025,preprint,arxiv,no,,2506.22688,"Case-validated LLM-assisted architecture method emphasizing human oversight and iterative refinement in an SE context, transferable but narrow mechanism.","Designing effective software architectures is a complex, iterative process that traditionally relies on expert judgment. This paper proposes an approach for Large Language Model (LLM)-assisted software architecture design using the Attribute-Driven Design (ADD) method. By providing an LLM with an explicit description of ADD, an architect persona, and a structured iteration plan, our method guides the LLM to collaboratively produce architecture artifacts with a human architect. We validate the approach through case studies, comparing generated designs against proven solutions and evaluating them with professional architects. Results show that our LLM-assisted ADD process can generate architectures closely aligned with established solutions and partially satisfying architectural drivers, highlighting both the promise and current limitations of using LLMs in architecture design. Our findings emphasize the importance of human oversight and iterative refinement when leveraging LLMs in this domain.",,,
WEWQ9NTT,context,56,Verified adversarial reasoning intelligence (VARI): multi-agent adversarial verification for regulated AI decision-making,Eric Swidey,2026,journalArticle,ssrn,no,,,"Multi-agent adversarial verification for human oversight (EU AI Act Art.14) matches a core oversight-mechanism type but is applied to employment/insurance AI, not code.","We previously demonstrated VARI as a reference architecture for EU AI Act Article 14 compliance in employment AI (Swidey, 2025). / The regulatory trajectory, including Article 14 of the EU AI Act, the Colorado AI Act (effective June 30, 2026), and the NAIC Model Bulletin, demands both / AI Governance, Adversarial Verification, Multi-Agent Systems, Legal AI, Insurance AI, Hallucination Detection, Algorithmic Discrimination, Per-Decision / Verification, EU AI Act Article 14",,,
M26XRCRE,context,56,"Sycophancy, automation bias, and compressed diffusion: an unaddressed convergence in AI governance",Caleb Janski,2026,journalArticle,ssrn,no,,,"Automation bias/sycophancy convergence with proposed governance mechanisms (tool literacy, constraints engineering) transfers strongly to AI-code overtrust oversight.","in use -- including the NIST AI RMF, ISO/IEC 42001, COSO ERM, and the EU AI Act -- provides organizational structures that could accommodate individual / Four governance mechanisms are proposed: AI tool literacy as a compliance competency, constraints engineering, evaluation-first training, and retrospective",,,
TSKXN5SS,context,56,The darkest mirror: how AI authority bias threatens individual agency and what architecture must do about it,Rafael Maryahin,2026,journalArticle,ssrn,no,,,Automation/authority-bias theory on why downstream human oversight fails—directly relevant to developer overtrust but not code-specific and largely conceptual.,"The dominant AI safety framework-""human in the loop""-assumes that humans positioned downstream of AI systems will catch what those systems get wrong. / The mechanism is authority bias: once an AI system achieves authority status, anchoring, automation bias, and confirmation bias systematically suppress / AI safety, automation bias, authority bias, human oversight, RLHF, Boyd OODA, AI governance, human-AI decision-making, epistemic honesty, architectural / AI design",,,
YWP5VZD3,context,56,"Human, all too human: accounting for automation bias in generative large language models",Irina Carnat,2025,journalArticle,ssrn,no,,,Automation-bias theory and a critique of human-oversight adequacy for generative LLMs — transferable to AI-code over-reliance though not code-specific.,"It also critiques the regulatory optimism in human oversight, challenging its adequacy in effectively addressing automation bias, by comparing the Artificial / The paper cautions against overemphasizing human oversight as a panacea and instead advocates for implementing accountability measures along the entire / Accountability, Automated Decision-Making, Automation Bias, Cognitive Automation, Large Language Models, Generative Artificial Intelligence",,,
BAQXVTG8,context,56,Inside the scaffold: a source-code taxonomy of coding agent architectures,Rombaut,2026,preprint,arxiv,yes,,2604.03515,"Source-code taxonomy of LLM coding-agent scaffolds noting diminishing human oversight, a strong framework on AI-code pipelines but architecture-focused rather than oversight-focused.","LLM-based coding agents can localize bugs, generate patches, and run tests with diminishing human oversight, yet the scaffolding code that surrounds the language model (the control loop, tool definitions, state management, and context strategy) remains poorly understood. Existing surveys classify agents by abstract capabilities (tool use, planning, reflection) that cannot distinguish between architecturally distinct systems, and trajectory studies observe what agents do without examining the scaffold code that determines why. This paper presents a source-code-level architectural taxonomy derived from analysis of 13 open-source coding agent scaffolds at pinned commit hashes. Each agent is characterized across 12 dimensions organized into three layers: control architecture, tool and environment interface, and resource management. The analysis reveals that scaffold architectures resist discrete classification: control strategies range from fixed pipelines to Monte Carlo Tree Search, tool counts range from 0 to 37, and context compaction spans seven distinct strategies. Five loop primitives (ReAct, generate-test-repair, plan-execute, multi-attempt retry, tree search) function as composable building blocks that agents layer in different combinations; 11 of 13 agents compose multiple primitives rather than relying on a single control structure. Dimensions converge where external constraints dominate (tool capability categories, edit formats, execution isolation) and diverge where open design questions remain (context compaction, state management, multi-model routing). All taxonomic claims are grounded in file paths and line numbers, providing a reusable reference for researchers studying agent behavior and practitioners designing new scaffolds.",,,
ET5U88I7,context,56,Interpretability without actionability: mechanistic intervention methods fail to correct clinical triage errors in language models,Sanjay Basu; Sadiq Patel; Parth Sheth et al.,2026,journalArticle,ssrn,no,,,Empirical finding that interpretability fails to enable effective human oversight of LLM errors directly informs limitations of oversight practices.,"Background: Regulatory frameworks for clinical artificial intelligence presume that interpretability supports effective human oversight, but whether mechanistic mechanistic interpretability, language models, clinical artificial intelligence, triage, patient safety, sparse autoencoders, concept bottleneck models",,,
25RCNRY9,context,55,Human-AI collaboration in software engineering: lessons learned from a hands-on workshop,M. Hamza; D. Siemon; M. A. Akbar et al.,2024,conferencePaper,"acm,ieee,scopus,wos",yes,10.1145/3643690.3648236,,"Empirical thematic study affirming human oversight remains crucial in AI-assisted SE, but focused on collaboration dynamics rather than scaling oversight/governance.","This paper investigates the dynamics of human-AI collaboration in software engineering, focusing on the use of ChatGPT. Through a thematic analysis of a hands-on workshop in which 22 professional software engineers collaborated for three hours with ChatGPT, we explore the transition of AI from a mere tool to a collaborative partner. The study identifies key themes such as the evolving nature of human-AI interaction, the capabilities of AI in software engineering tasks, and the challenges and limitations of integrating AI in this domain. The findings show that while AI, particularly ChatGPT, improves the efficiency of code generation and optimization, human oversight remains crucial, especially in areas requiring complex problem-solving and security considerations. This research contributes to the theoretical understanding of human-AI collaboration in software engineering and provides practical insights for effectively integrating AI tools into development processes. It highlights the need for clear role allocation, effective communication, and balanced AI-human collaboration to realize the full potential of AI in software engineering.",,,
NSJ9U3H3,context,55,Pramana: a protocol-layer treatment of claim verification in autonomous agent networks,Kadaboina,2026,preprint,arxiv,yes,10.5281/zenodo.20283646,2605.20312,"Verification-artifact protocol with LLM-as-judge and a code-generation pilot, transferable to auditable oversight of agent outputs but primarily a formal wire-format contribution.","Autonomous agents deployed in regulated domains must produce a verification artifact per consequential output: a record an auditor can re-execute offline, capturing what was claimed, against what source, by whom, when, and how. Production verification today splits into two unstandardized halves. Probabilistic verdict patterns (self-consistency voting, reviewer LLM ensembles) produce judgments, not artifacts. Artifact-producing patterns (RAG, tool-augmented traces, generator-verifier loops) produce vendor-specific records no external auditor can reconstruct without bespoke integration. Pramana defines the missing wire format. Every consequential agent output is wrapped in a typed ClaimAttestation with one of four variants (measurement, inference, analogy, citation), each paired with a verify() operation against the recorded source. verify() is deterministic for MeasurementClaim and CitationClaim. For InferenceClaim and AnalogyClaim, determinism is conditional on the oracle (audit-replayable when LLM-backed). The four-way typology derives from classical Indian epistemology (pramana, valid means of knowledge). The lifecycle is specified in TLA+ and exhaustively verified under TLC across three symmetry-reduced models: 38,563 distinct reachable states, zero invariant violations. The Python reference implementation passes 84 tests. An A2A and MCP wire-extension manifest layers three deployment-grade invariants: reachability, SLA bound, and offline re-verifiability. An exploratory pilot (n=100, 2,275 reviewer calls) probes LLM-as-judge in code generation. The strongest observation is a 40-percentage-point raw FPR delta across corpora, consistent with reference-solution quality contributing significantly. The pilot does not validate Pramana on its own; the structural argument and formal verification do that.",,,
RRFXCNIV,context,55,Tracking the moving target: a framework for continuous evaluation of LLM test generation in industry,Azanza; Pérez Lamancha; Pizarro,2025,conferencePaper,acm,yes,10.1145/3756681.3756946,6681.37569,"Concrete continuous measurement framework for assessing LLM tool reliability in industrial DevSecOps pipelines, transferable to scaling AI-code quality assurance.","Large Language Models (LLMs) have shown great potential in automating software testing tasks, including test generation. However, their rapid evolution poses a critical challenge for companies implementing DevSecOps - evaluations of their effectiveness quickly become outdated, making it difficult to assess their reliability for production use. While academic research has extensively studied LLM-based test generation, evaluations typically provide point-in-time analyses using academic benchmarks. Such evaluations do not address the practical needs of companies who must continuously assess tool reliability and integration with existing development practices. This work presents a measurement framework for the continuous evaluation of commercial LLM test generators in industrial environments. We demonstrate its effectiveness through a longitudinal study at LKS Next. The framework integrates with industry-standard tools like SonarQube and provides metrics that evaluate both technical adequacy (e.g., test coverage) and practical considerations (e.g., maintainability or expert assessment). Our methodology incorporates strategies for test case selection, prompt engineering, and measurement infrastructure, addressing challenges such as data leakage and reproducibility. Results highlight both the rapid evolution of LLM capabilities and critical factors for successful industrial adoption, offering practical guidance for companies seeking to integrate these technologies into their development pipelines.",,,
6EWNCJCT,context,55,A multi-agent RAG framework for regulatory compliance checking of software requirements,Das; Deb; Chaki et al.,2025,journalArticle,acm,yes,10.1145/3785472,,"Evaluated multi-agent RAG with a Human-in-the-Loop mechanism for compliance checking of requirements — transferable HITL oversight pattern, but on requirements not code.","Ensuring compliance with regulations poses considerable challenges for software development, particularly during the requirements specification phase. Traditional methods rely heavily on manual inspections that are time-consuming, and prone to errors. This research proposes an innovative framework that leverages the synergy of multiple AI agents to automate software requirement compliance verification partially. The framework integrates Large Language Models (LLMs), prompt engineering, and Retrieval-Augmented Generation (RAG) to analyze, detect, and revise non-compliant requirements. The core of our proposal lies in multi-agent communication, where distinct AI agents collaborate to achieve the overarching goal of compliance checking. LLMs comprehend requirements specifications, while prompt engineering guides LLMs towards compliance-related aspects. The RAG techniques detect non-compliant requirements and suggest changes. Finally, a robust Human-in-the-Loop mechanism ensures accuracy, reliability, and adaptability. A tool, available online, is implemented to translate the technology for effective application. We discuss its ability to identify non-compliant requirements in an extensive experimental evaluation.",,,
W49D6ZQU,context,55,DevSecOps for secure and scalable citizen development,Wepper; Schlackl,2025,journalArticle,scopus,no,10.1109/MS.2025.3640399,,"Empirical DevSecOps guardrails/oversight process for citizen (low-code) development across 42 projects — closely adjacent scaling-oversight-with-guardrails problem, transferable to vibe coding.","Citizen development enables business users to create and modify applications using low-code development platforms, which enhances efficiency and reduces reliance on IT departments. However, citizen development needs to be practiced with clear oversight and guardrails, rather than treated as an open-ended sandbox. Uncontrolled citizen development can introduce challenges such as unmonitored shadow IT, data security gaps, and maintenance risks. This article presents a structured DevSecOps process for citizen development in enterprise environments, based on 42 projects involving more than 100 citizen developers at a large German financial institution. The tailored process balances innovation and collaboration with robust security measures and provides actionable insights for organizations to safely leverage citizen development. © 1984-2012 IEEE.",,,
V2VGFTVU,context,55,Assessing output reliability and similarity of large language models in software development: a comparative case study approach,Kim; Ming,2025,journalArticle,"scopus,wos",no,10.1016/j.infsof.2025.107787,,"Empirically measures reliability of LLM code outputs and concludes human oversight is required, motivating but not studying oversight practice itself.","Context: Generative large language models (LLMs) are increasingly used across various activities in software development, offering significant potential to enhance productivity. However, there is a lack of systematic study examining the reliability and similarity of the outputs from these models. Objective: This work presents a comparative analysis of the reliability – defined as the consistency and correctness of software artifacts – and similarity of LLM outputs in software development. Method: To accomplish the objective, we introduce a structured approach for assessing the reliability and similarity of outputs from five prominent LLMs – ChatGPT, Claude, Copilot, Gemini, and Meta – and apply it within two case studies focused on developing a food order and delivery system and a smart wallet system. Results: The study found that the overall output reliability of the models is rated at 0.82 with Claude outperforming other models at 0.92, followed by ChatGPT at 0.90, Copilot at 0.80, Meta at 0.75, and Gemini at 0.71. The models demonstrated an overall 57% similarity and 43% variability in their outputs, highlighting the uniqueness of models. Conclusions: While overall, LLMs exhibit decent reliability in their outputs with varying degrees, they still require human oversight and review of their outputs before implementation. LLMs present unique characteristics that practitioners should consider before adoption. © 2025 Elsevier B.V.",,,
UW2R6BBJ,context,55,Secure AI-SDLC for critical infrastructure: operationalizing the NIST AI RMF with evidence-driven controls,S. Sudarsan; A. Mittal; A. S. Chandrasekaran,2025,conferencePaper,ieee,no,10.1109/ICCA66035.2025.11430939,,"Operationalizes the NIST AI RMF into auditable lifecycle controls—a strong governance framework for AI systems broadly, transferable to AI-code oversight.","Critical infrastructure systems increasingly rely on artificial intelligence for decision-making, yet current development practices inadequately address security risks unique to AI systems. This paper presents Secure AI-SDLC, a comprehensive security framework that operationalizes the NIST AI Risk Management Framework with structured software development lifecycle controls for cyber-physical and safety-critical environments. Our approach maps AI-specific threats to actionable engineering controls and required evidence artifacts across five lifecycle phases: govern, design, build, test, and deploy/monitor, aligned with ISO/IEC 42001, IEC 62443, and NERC CIP. Validation through a 16-week deployment on an industrial monitoring pipeline in the energy sector demonstrated measurable improvements, including a 12.3% increase in adversarial robustness and a 40.2% reduction in mean time to detect anomalies. Mean time to recovery decreased from 4.2 hours to 1.8 hours. The proposed framework addresses the gap between high-level AI governance and practical implementation by providing concrete, auditable mechanisms for building and operating trustworthy AI systems in high-consequence environments.",core,Outlining putting governance controls in place in alignment with NIST RMF AI,
